{'--help': False,
 '--keys': '1024',
 '--linear': None,
 '--retrieveonly': True,
 '--size': '16',
 '--storeonly': False,
 '--times': '61440',
 '--uniform': False,
 '--version': False,
 '--zipf': '1.0625',
 '<addr>': None,
 '<key>': None,
 '<nodes>': ['172.16.133.246:8001', '172.16.132.100:8001', '172.16.132.101:8001', '172.16.132.102:8001', '172.16.132.103:8001', '172.16.132.104:8001', '172.16.132.105:8001', '172.16.132.106:8001', '172.16.132.107:8001', '172.16.132.108:8001', '172.16.132.109:8001', '172.16.132.110:8001', '172.16.132.111:8001', '172.16.132.112:8001', '172.16.132.113:8001', '172.16.132.114:8001', '172.16.132.115:8001', '172.16.132.116:8001', '172.16.132.117:8001', '172.16.132.118:8001', '172.16.132.119:8001', '172.16.132.120:8001', '172.16.132.41:8001', '172.16.132.42:8001', '172.16.132.43:8001', '172.16.132.44:8001', '172.16.132.46:8001', '172.16.132.47:8001', '172.16.132.48:8001', '172.16.132.49:8001', '172.16.132.50:8001', '172.16.132.51:8001', '172.16.132.52:8001', '172.16.132.53:8001', '172.16.132.54:8001', '172.16.132.55:8001', '172.16.132.56:8001', '172.16.132.57:8001', '172.16.132.58:8001', '172.16.132.59:8001', '172.16.132.60:8001', '172.16.132.61:8001', '172.16.132.62:8001', '172.16.132.63:8001', '172.16.132.64:8001', '172.16.132.66:8001', '172.16.132.67:8001', '172.16.132.68:8001', '172.16.132.69:8001', '172.16.132.70:8001', '172.16.132.72:8001', '172.16.132.73:8001', '172.16.132.74:8001', '172.16.132.76:8001', '172.16.132.77:8001', '172.16.132.78:8001', '172.16.132.79:8001', '172.16.132.80:8001', '172.16.132.82:8001', '172.16.132.83:8001', '172.16.132.84:8001', '172.16.132.85:8001', '172.16.132.86:8001', '172.16.132.87:8001', '172.16.132.88:8001', '172.16.132.89:8001', '172.16.132.90:8001', '172.16.132.91:8001', '172.16.132.92:8001', '172.16.132.93:8001', '172.16.132.94:8001', '172.16.132.95:8001', '172.16.132.96:8001', '172.16.132.97:8001', '172.16.132.98:8001', '172.16.132.99:8001'],
 '<target>': None,
 'findnode': False,
 'findvalue': False,
 'id': False,
 'ip': False,
 'iterative': False,
 'oneshot': False,
 'ping': False,
 'shutdown': False,
 'store': False,
 'table': False,
 'test': True}
('Using alpha', 1.0625)
Using 172.16.133.246:8001 as the main node for storage setup
timespan 7b52009b64fd0a2a49e6d8a939753077792b0554 0.0113160610199
timespan c1dfd96eea8cc2b62785275bca38ac261256e278 0.00873804092407
timespan 1185401df4fc07ec0f2e42c538ab6b1bb1388264 0.00864100456238
timespan f6e1126cedebf23e1463aee73f9df08783640400 0.00735402107239
timespan ecb7937db58ec9dea0c47db88463d85e81143032 0.00781011581421
timespan bc33ea4e26e5e1af1408321416956113a4658763 0.00720691680908
timespan 9d8974baddfc0e53300829f37e5fc88b0f5ce61b 0.0108549594879
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.008465051651
timespan c1dfd96eea8cc2b62785275bca38ac261256e278 0.0103578567505
timespan 902ba3cda1883801594b6e1b452790cc53948fda 0.00851202011108
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00793814659119
timespan 0716d9708d321ffb6a00818614779e779925365c 0.00549101829529
timespan 2aed8cef33a640e55d1a7f9358fc92db260a4de9 0.00763607025146
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.0107979774475
timespan efe76debc08f498165df7f907b88ebc293d438e1 0.0107970237732
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00562000274658
timespan b1d5781111d84f7b3fe45a0852e59758cd7a87e5 0.00804591178894
timespan 98fbc42faedc02492397cb5962ea3a3ffc0a9243 0.0121150016785
timespan 27e7efd0c42c796ed39618e9b5a4b05a9b2e0fb0 0.00770998001099
timespan b6692ea5df920cad691c20319a6fffd7a4a766b8 0.0085711479187
timespan 1b6453892473a467d07372d45eb05abc2031647a 0.00697803497314
timespan 356a192b7913b04c54574d18c28d46e6395428ab 0.00861501693726
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.0083270072937
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00499987602234
timespan 53c53c5d2b630c0d912264bb9edf8cf6f0afa260 0.00575685501099
timespan cfe21c6800c88f06d7d0683b1535821c75c954ad 0.0112359523773
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00551104545593
timespan 0ade7c2cf97f75d009975f4d720d1fa6c19f4897 0.00711297988892
timespan 1b6453892473a467d07372d45eb05abc2031647a 0.00625514984131
timespan 17ba0791499db908433b80f37c5fbc89b870084b 0.00856304168701
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00782799720764
timespan fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f 0.0117290019989
timespan 1b4a364f76e9fa8073516100ed65590c50a6d5e9 0.00765299797058
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00780892372131
timespan b3f0c7f6bb763af1be91d9e74eabfeb199dc1f1f 0.0221269130707
timespan 91032ad7bbcb6cf72875e8e8207dcfba80173f7c 0.00859880447388
timespan 7b52009b64fd0a2a49e6d8a939753077792b0554 0.00490498542786
timespan 0716d9708d321ffb6a00818614779e779925365c 0.00533294677734
timespan 683e725c03a87baaad2623231644e944e537acab 0.00799608230591
timespan 0286dd552c9bea9a69ecb3759e7b94777635514b 0.00564193725586
timespan 1b6453892473a467d07372d45eb05abc2031647a 0.00790405273438
timespan 356a192b7913b04c54574d18c28d46e6395428ab 0.0185029506683
timespan 2a459380709e2fe4ac2dae5733c73225ff6cfee1 0.00489091873169
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00529503822327
timespan 4afa8f9e90756f0f919a124a1dfbba19be004edc 0.0110039710999
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.0163140296936
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.0053129196167
timespan 775bc5c30e27f0e562115d136e7f7edbd3cead89 0.0188050270081
timespan 77de68daecd823babbb58edb1c8e14d7106e83bb 0.00858902931213
timespan b246c7491a540d40da2bfe4e6780620f4f926797 0.00898885726929
timespan e62d7f1eb43d87c202d2f164ba61297e71be80f4 0.0192291736603
timespan 7719a1c782a1ba91c031a682a0a2f8658209adbf 0.00804996490479
timespan c1dfd96eea8cc2b62785275bca38ac261256e278 0.00773501396179
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00563097000122
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00581884384155
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00351595878601
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00766801834106
timespan 7b52009b64fd0a2a49e6d8a939753077792b0554 0.0126011371613
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00491404533386
timespan 472b07b9fcf2c2451e8781e944bf5f77cd8457c8 0.00550103187561
timespan 9e6a55b6b4563e652a23be9d623ca5055c356940 0.010931968689
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00539398193359
timespan 5b384ce32d8cdef02bc3a139d4cac0a22bb029e8 0.0170710086823
timespan 1b6453892473a467d07372d45eb05abc2031647a 0.00570702552795
timespan c1d2fb848010807be783ec66dd6ddfad6863dbe7 0.0163280963898
timespan 1b6453892473a467d07372d45eb05abc2031647a 0.0145869255066
